측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20200615,도심권,중구,23,15,0.036,0.018,0.4,0.003
20200615,동남권,강남구,23,14,0.046,0.016,0.4,0.003
20200615,동남권,강동구,27,7,0.038,0.02,0.3,0.003
20200615,동남권,서초구,32,12,0.051,0.015,0.2,0.004
20200615,동남권,송파구,26,15,0.046,0.016,0.3,0.003
20200615,동북권,강북구,30,15,0.03,0.025,0.4,0.003
20200615,동북권,광진구,25,13,0.053,0.016,0.4,0.003
20200615,동북권,노원구,27,14,0.052,0.017,0.4,0.003
20200615,동북권,도봉구,26,12,0.047,0.019,0.2,0.002
20200615,동북권,동대문구,25,12,0.044,0.018,0.4,0.003
20200615,동북권,성동구,25,16,0.041,0.017,0.3,0.003
20200615,동북권,성북구,31,13,0.042,0.024,0.5,0.002
20200615,동북권,중랑구,27,14,0.039,0.021,0.4,0.002
20200615,서남권,강서구,27,13,0.036,0.015,0.3,0.004
20200615,서남권,관악구,27,12,0.044,0.016,0.4,0.003
20200615,서남권,구로구,26,11,0.05,0.011,0.1,0.003
20200615,서남권,금천구,24,14,0.04,0.015,0.3,0.003
20200615,서남권,동작구,23,13,0.034,0.014,0.3,0.003
20200615,서남권,양천구,27,13,0.043,0.015,0.3,0.003
20200615,서남권,영등포구,27,13,0.042,0.018,0.3,0.003
20200615,서북권,마포구,25,12,0.039,0.019,0.3,0.003
20200615,서북권,서대문구,23,11,0.044,0.016,0.4,0.002
20200615,서북권,은평구,29,15,0.045,0.016,0.2,0.003
20200616,도심권,용산구,58,37,0.074,0.017,0.6,0.002
20200616,도심권,종로구,53,37,0.069,0.019,0.6,0.004
20200616,도심권,중구,50,40,0.064,0.019,0.6,0.003
20200616,동남권,강남구,49,36,0.089,0.018,0.6,0.003
20200616,동남권,강동구,53,37,0.08,0.016,0.5,0.003
20200616,동남권,서초구,67,30,0.095,0.017,0.4,0.004
20200616,동남권,송파구,53,38,0.092,0.017,0.5,0.003
20200616,동북권,강북구,58,37,0.05,0.023,0.5,0.002
20200616,동북권,광진구,50,37,0.099,0.016,0.6,0.003
20200616,동북권,노원구,49,32,0.087,0.013,0.5,0.002
20200616,동북권,도봉구,50,32,0.085,0.017,0.4,0.002
20200616,동북권,동대문구,51,35,0.083,0.019,0.6,0.003
20200616,동북권,성동구,52,39,0.08,0.018,0.5,0.003
20200616,동북권,성북구,57,35,0.078,0.024,0.7,0.002
20200616,동북권,중랑구,56,37,0.074,0.025,0.6,0.002
20200616,서남권,강서구,58,40,0.068,0.016,0.5,0.004
20200616,서남권,관악구,55,35,0.083,0.018,0.6,0.003
20200616,서남권,구로구,57,32,0.093,0.012,0.3,0.003
20200616,서남권,금천구,53,38,0.078,0.018,0.6,0.004
20200616,서남권,동작구,60,37,0.071,0.014,0.5,0.003
20200616,서남권,양천구,58,35,0.086,0.018,0.6,0.004
20200616,서남권,영등포구,55,37,0.082,0.02,0.6,0.003
20200616,서북권,마포구,53,39,0.076,0.02,0.6,0.003
20200616,서북권,서대문구,50,31,0.086,0.016,0.7,0.002
20200616,서북권,은평구,61,39,0.094,0.013,0.4,0.003
20200617,도심권,용산구,50,32,0.049,0.021,0.6,0.003
20200617,도심권,종로구,51,33,0.048,0.025,0.6,0.005
20200617,도심권,중구,48,38,0.045,0.027,0.6,0.004
20200617,동남권,강남구,44,31,0.06,0.027,0.6,0.004
20200617,동남권,강동구,45,32,0.049,0.028,0.5,0.004
20200617,동남권,서초구,60,26,0.071,0.023,0.5,0.006
20200617,동남권,송파구,47,31,0.06,0.026,0.6,0.004
20200617,동북권,강북구,62,40,0.04,0.025,0.6,0.003
20200617,동북권,광진구,46,33,0.064,0.026,0.7,0.005
20200617,동북권,노원구,53,34,0.066,0.024,0.6,0.004
20200617,동북권,도봉구,56,39,0.067,0.025,0.5,0.003
20200617,동북권,동대문구,49,32,0.058,0.027,0.6,0.004
20200617,동북권,성동구,47,34,0.052,0.025,0.6,0.004
20200617,동북권,성북구,55,33,0.055,0.033,0.7,0.003
20200617,동북권,중랑구,53,32,0.05,0.029,0.6,0.004
20200617,서남권,강서구,55,37,0.053,0.021,0.5,0.005
20200617,서남권,관악구,49,30,0.06,0.022,0.6,0.005
20200617,서남권,구로구,47,30,0.061,0.018,0.3,0.004
20200617,서남권,금천구,44,30,0.057,0.022,0.6,0.004
20200617,서남권,동작구,50,29,0.054,0.02,0.5,0.004
20200617,서남권,양천구,57,32,0.055,0.022,0.6,0.004
20200617,서남권,영등포구,52,33,0.053,0.028,0.6,0.004
20200617,서북권,마포구,50,37,0.051,0.029,0.6,0.004
20200617,서북권,서대문구,46,30,0.06,0.024,0.7,0.003
20200617,서북권,은평구,57,38,0.068,0.021,0.4,0.004
20200618,도심권,용산구,33,20,0.034,0.021,0.5,0.002
20200618,도심권,종로구,35,21,0.044,0.025,0.5,0.004
20200618,도심권,중구,30,23,0.037,0.025,0.5,0.004
20200618,동남권,강남구,30,20,0.042,0.026,0.5,0.004
20200618,동남권,강동구,32,21,0.042,0.017,0.4,0.004
20200618,동남권,서초구,40,18,0.052,0.024,0.3,0.004
20200618,동남권,송파구,35,21,0.048,0.024,0.4,0.004
20200618,동북권,강북구,38,23,0.041,0.018,0.4,0.003
20200618,동북권,광진구,31,20,0.052,0.023,0.5,0.004
20200618,동북권,노원구,33,22,0.05,0.021,0.4,0.003
20200618,동북권,도봉구,35,20,0.049,0.024,0.3,0.003
20200618,동북권,동대문구,33,20,0.045,0.026,0.5,0.003
20200618,동북권,성동구,33,23,0.043,0.023,0.5,0.004
20200618,동북권,성북구,42,22,0.04,0.032,0.5,0.003
20200618,동북권,중랑구,37,22,0.037,0.029,0.5,0.003
20200618,서남권,강서구,37,22,0.038,0.024,0.4,0.005
20200618,서남권,관악구,35,20,0.045,0.023,0.5,0.003
20200618,서남권,구로구,32,19,0.049,0.017,0.2,0.003
20200618,서남권,금천구,32,21,0.043,0.022,0.5,0.003
20200618,서남권,동작구,36,21,0.041,0.02,0.4,0.003
20200618,서남권,양천구,36,20,0.04,0.025,0.4,0.004
20200618,서남권,영등포구,34,20,0.041,0.028,0.5,0.003
20200618,서북권,마포구,32,21,0.037,0.029,0.5,0.003
20200618,서북권,서대문구,32,20,0.044,0.023,0.5,0.003
20200618,서북권,은평구,40,23,0.049,0.018,0.3,0.003
20200619,도심권,용산구,25,16,0.038,0.013,0.4,0.002
20200619,도심권,종로구,24,15,0.046,0.015,0.4,0.003
20200619,도심권,중구,21,16,0.037,0.014,0.4,0.003
20200619,동남권,강남구,23,17,0.045,0.02,0.4,0.002
20200619,동남권,강동구,23,16,0.041,0.014,0.3,0.003
20200619,동남권,서초구,29,12,0.048,0.02,0.3,0.003
20200619,동남권,송파구,27,17,0.048,0.017,0.4,0.002
20200619,동북권,강북구,25,15,0.037,0.008,0.3,0.002
20200619,동북권,광진구,23,15,0.054,0.014,0.4,0.003
20200619,동북권,노원구,20,12,0.044,0.011,0.3,0.002
20200619,동북권,도봉구,20,10,0.043,0.015,0.2,0.002
20200619,동북권,동대문구,22,13,0.041,0.017,0.4,0.002
20200619,동북권,성동구,25,16,0.04,0.016,0.3,0.004
20200619,동북권,성북구,25,12,0.038,0.019,0.4,0.002
20200619,동북권,중랑구,25,15,0.037,0.017,0.3,0.002
20200619,서남권,강서구,25,16,0.04,0.013,0.3,0.004
20200619,서남권,관악구,27,15,0.041,0.021,0.4,0.002
20200619,서남권,구로구,21,12,0.046,0.014,0.2,0.002
20200619,서남권,금천구,24,16,0.039,0.017,0.4,0.003
20200619,서남권,동작구,28,16,0.038,0.016,0.3,0.002
20200619,서남권,양천구,28,15,0.041,0.016,0.4,0.003
20200619,서남권,영등포구,26,16,0.039,0.022,0.4,0.002
20200619,서북권,마포구,25,16,0.038,0.019,0.4,0.002
20200619,서북권,서대문구,19,11,0.045,0.012,0.4,0.002
20200619,서북권,은평구,22,14,0.048,0.008,0.2,0.003
20200620,도심권,용산구,41,27,0.041,0.021,0.5,0.002
20200620,도심권,종로구,38,24,0.051,0.022,0.5,0.004
20200620,도심권,중구,35,26,0.039,0.022,0.5,0.003
20200620,동남권,강남구,35,26,0.039,0.023,0.5,0.003
20200620,동남권,강동구,38,26,0.045,0.02,0.4,0.003
20200620,동남권,서초구,46,19,0.054,0.021,0.4,0.004
20200620,동남권,송파구,40,25,0.05,0.024,0.5,0.003
20200620,동북권,강북구,41,25,0.044,0.013,0.5,0.003
20200620,동북권,광진구,37,25,0.054,0.023,0.6,0.004
20200620,동북권,노원구,35,22,0.054,0.017,0.4,0.003
20200620,동북권,도봉구,36,21,0.052,0.02,0.3,0.002
20200620,동북권,동대문구,37,22,0.047,0.024,0.5,0.003
20200620,동북권,성동구,39,27,0.045,0.022,0.5,0.003
20200620,동북권,성북구,39,21,0.044,0.026,0.6,0.002
20200620,동북권,중랑구,40,24,0.045,0.022,0.5,0.002
20200620,서남권,강서구,39,26,0.046,0.016,0.4,0.005
20200620,서남권,관악구,41,25,0.046,0.021,0.5,0.003
20200620,서남권,구로구,35,19,0.053,0.014,0.2,0.003
20200620,서남권,금천구,36,24,0.043,0.021,0.5,0.003
20200620,서남권,동작구,42,25,0.042,0.017,0.4,0.003
20200620,서남권,양천구,40,23,0.049,0.017,0.4,0.004
20200620,서남권,영등포구,38,24,0.048,0.021,0.5,0.003
20200620,서북권,마포구,38,24,0.042,0.027,0.5,0.003
20200620,서북권,서대문구,33,19,0.049,0.018,0.6,0.002
20200620,서북권,은평구,42,25,0.054,0.014,0.3,0.003
20200621,도심권,용산구,35,25,0.046,0.013,0.4,0.002
20200621,도심권,종로구,33,22,0.058,0.012,0.4,0.003
20200621,도심권,중구,30,24,0.044,0.013,0.4,0.003
20200621,동남권,강남구,32,24,0,0.015,0.5,0.002
20200621,동남권,강동구,35,24,0.049,0.013,0.4,0.003
20200621,동남권,서초구,40,18,0.059,0.015,0.3,0.003
20200621,동남권,송파구,37,24,0.055,0.017,0.5,0.003
20200621,동북권,강북구,36,24,0.051,0.007,0.4,0.002
20200621,동북권,광진구,34,23,0.06,0.014,0.6,0.003
20200621,동북권,노원구,34,23,0.057,0.012,0.4,0.002
20200621,동북권,도봉구,35,21,0.059,0.013,0.3,0.002
20200621,동북권,동대문구,33,21,0.055,0.013,0.4,0.002
20200621,동북권,성동구,34,26,0.052,0.013,0.4,0.003
20200621,동북권,성북구,36,21,0.052,0.017,0.5,0.002
20200621,동북권,중랑구,36,24,0.05,0.015,0.5,0.002
20200621,서남권,강서구,33,23,0.046,0.011,0.4,0.004
20200621,서남권,관악구,35,22,0.051,0.015,0.4,0.003
20200621,서남권,구로구,31,19,0.055,0.01,0.2,0.002
20200621,서남권,금천구,32,22,0.046,0.015,0.4,0.003
20200621,서남권,동작구,38,23,0.046,0.014,0.4,0.002
20200621,서남권,양천구,35,22,0.049,0.012,0.4,0.003
20200621,서남권,영등포구,33,22,0.051,0.016,0.4,0.002
20200621,서북권,마포구,32,22,0.044,0.017,0.4,0.003
20200621,서북권,서대문구,27,16,0.054,0.011,0.5,0.002
20200621,서북권,은평구,34,23,0.06,0.008,0.3,0.003
20200622,도심권,용산구,45,26,0.042,0.023,0.5,0.002
20200622,도심권,종로구,40,24,0.055,0.02,0.4,0.003
20200622,도심권,중구,36,25,0.042,0.021,0.5,0.003
20200622,동남권,강남구,39,26,0.062,0.028,0.5,0.002
20200622,동남권,강동구,38,24,0.047,0.021,0.4,0.003
20200622,동남권,서초구,50,19,0.054,0.027,0.4,0.003
20200622,동남권,송파구,43,26,0.049,0.031,0.5,0.003
20200622,동북권,강북구,39,22,0.05,0.009,0.4,0.002
20200622,동북권,광진구,39,24,0.06,0.021,0.6,0.003
20200622,동북권,노원구,35,21,0.056,0.017,0.4,0.002
20200622,동북권,도봉구,35,18,0.057,0.017,0.3,0.002
20200622,동북권,동대문구,40,22,0.053,0.022,0.4,0.002
20200622,동북권,성동구,41,28,0.045,0.024,0.4,0.004
20200622,동북권,성북구,40,20,0.048,0.024,0.5,0.002
20200622,동북권,중랑구,42,25,0.051,0.021,0.4,0.002
20200622,서남권,강서구,36,21,0.041,0.019,0.4,0.004
20200622,서남권,관악구,42,23,0.044,0.028,0.5,0.003
20200622,서남권,구로구,35,18,0.047,0.02,0.2,0.002
20200622,서남권,금천구,37,24,0.033,0.032,0.5,0.003
20200622,서남권,동작구,45,24,0.042,0.024,0.4,0.003
20200622,서남권,양천구,38,20,0.042,0.021,0.4,0.003
20200622,서남권,영등포구,39,21,0.042,0.028,0.5,0.003
20200622,서북권,마포구,39,23,0.041,0.025,0.4,0.003
20200622,서북권,서대문구,32,16,0.051,0.016,0.5,0.002
20200622,서북권,은평구,37,18,0.057,0.012,0.2,0.003
20200623,도심권,용산구,45,27,0.037,0.033,0.5,0.002
20200623,도심권,종로구,40,24,0.047,0.035,0.5,0.005
20200623,도심권,중구,37,25,0.038,0.031,0.4,0.004
20200623,동남권,강남구,40,28,0.048,0.04,0.5,0.003
20200623,동남권,강동구,44,28,0.046,0.035,0.4,0.003
20200623,동남권,서초구,51,19,0.05,0.038,0.4,0.004
20200623,동남권,송파구,46,29,0.056,0.035,0.5,0.004
20200623,동북권,강북구,44,25,0.051,0.018,0.4,0.003
20200623,동북권,광진구,41,25,0.052,0.034,0.6,0.004
20200623,동북권,노원구,41,24,0.055,0.03,0.4,0.003
20200623,동북권,도봉구,41,21,0.056,0.027,0.3,0.003
20200623,동북권,동대문구,39,22,0.045,0.037,0.4,0.004
20200623,동북권,성동구,41,27,0.039,0.037,0.5,0.004
20200623,동북권,성북구,43,21,0.046,0.035,0.6,0.003
20200623,동북권,중랑구,46,26,0.041,0.04,0.5,0.003
20200623,서남권,강서구,39,24,0.041,0.027,0.4,0.005
20200623,서남권,관악구,45,25,0.044,0.038,0.5,0.004
20200623,서남권,구로구,40,21,0.047,0.025,0.2,0.003
20200623,서남권,금천구,39,26,0.035,0.035,0.4,0.004
20200623,서남권,동작구,47,26,0.041,0.032,0.4,0.003
20200623,서남권,양천구,42,23,0.041,0.03,0.5,0.004
20200623,서남권,영등포구,41,24,0.041,0.035,0.5,0.004
20200623,서북권,마포구,40,23,0.037,0.035,0.5,0.004
20200623,서북권,서대문구,35,17,0.047,0.026,0.5,0.003
20200623,서북권,은평구,42,22,0.052,0.022,0.3,0.003
20200624,도심권,용산구,30,21,0.029,0.018,0.4,0.002
20200624,도심권,종로구,34,21,0.031,0.023,0.5,0.004
20200624,도심권,중구,31,24,0.025,0.029,0.5,0.003
20200624,동남권,강남구,30,23,0.03,0.026,0.4,0.003
20200624,동남권,강동구,29,21,0.035,0.015,0.3,0.003
20200624,동남권,서초구,32,15,0.036,0.025,0.3,0.003
20200624,동남권,송파구,31,22,0.033,0.024,0.4,0.003
20200624,동북권,강북구,33,22,0.029,0.015,0.4,0.002
20200624,동북권,광진구,28,19,0.042,0.017,0.5,0.004
20200624,동북권,노원구,27,19,0.043,0.012,0.3,0.003
20200624,동북권,도봉구,28,17,0.038,0.018,0.3,0.002
20200624,동북권,동대문구,28,19,0.031,0.024,0.3,0.003
20200624,동북권,성동구,30,22,0.03,0.018,0.3,0.009
20200624,동북권,성북구,30,16,0.03,0.026,0.6,0.002
20200624,동북권,중랑구,33,22,0.035,0.017,0.4,0.002
20200624,서남권,강서구,30,21,0.03,0.023,0.4,0.003
20200624,서남권,관악구,31,20,0.032,0.025,0.4,0.003
20200624,서남권,구로구,22,15,0.037,0.016,0.2,0.002
20200624,서남권,금천구,26,20,0.032,0.015,0.4,0.003
20200624,서남권,동작구,35,23,0.029,0.02,0.4,0.002
20200624,서남권,양천구,31,21,0.026,0.026,0.4,0.003
20200624,서남권,영등포구,33,22,0.026,0.03,0.5,0.003
20200624,서북권,마포구,28,20,0.03,0.023,0.4,0.003
20200624,서북권,서대문구,20,14,0.038,0.015,0.5,0.002
20200624,서북권,은평구,25,17,0.039,0.014,0.2,0.003
20200625,도심권,용산구,13,8,0.023,0.017,0.4,0.002
20200625,도심권,종로구,13,8,0.027,0.017,0.4,0.003
20200625,도심권,중구,13,10,0.023,0.019,0.5,0.003
20200625,동남권,강남구,11,8,0.026,0.018,0.4,0.002
20200625,동남권,강동구,11,7,0.021,0.014,0.3,0.003
20200625,동남권,서초구,14,6,0.034,0.017,0.3,0.003
20200625,동남권,송파구,12,7,0.027,0.014,0.3,0.002
20200625,동북권,강북구,14,8,0.022,0.013,0.4,0.002
20200625,동북권,광진구,11,7,0.032,0.015,0.5,0.003
20200625,동북권,노원구,10,6,0.026,0.017,0.4,0.002
20200625,동북권,도봉구,17,7,0.025,0.018,0.3,0.002
20200625,동북권,동대문구,12,6,0.025,0.019,0.3,0.002
20200625,동북권,성동구,12,8,0.025,0.016,0.3,0.003
20200625,동북권,성북구,15,7,0.021,0.024,0.6,0.002
20200625,동북권,중랑구,12,7,0.024,0.016,0.4,0.002
20200625,서남권,강서구,14,10,0.032,0.013,0.3,0.003
20200625,서남권,관악구,16,9,0.032,0.013,0.4,0.002
20200625,서남권,구로구,12,8,0.037,0.01,0.2,0.002
20200625,서남권,금천구,16,11,0.024,0.015,0.4,0.003
20200625,서남권,동작구,16,9,0.024,0.012,0.3,0.002
20200625,서남권,양천구,17,10,0.028,0.013,0.4,0.003
20200625,서남권,영등포구,17,10,0.027,0.018,0.5,0.002
20200625,서북권,마포구,17,10,0.027,0.019,0.4,0.002
20200625,서북권,서대문구,11,7,0.031,0.012,0.5,0.002
20200625,서북권,은평구,14,8,0.029,0.013,0.3,0.002
20200626,도심권,용산구,21,14,0.035,0.015,0.4,0.002
20200626,도심권,종로구,23,14,0.042,0.017,0.4,0.003
20200626,도심권,중구,20,16,0.039,0.016,0.4,0.003
20200626,동남권,강남구,18,15,0.044,0.013,0.4,0.002
20200626,동남권,강동구,20,14,0.035,0.012,0.4,0.003
20200626,동남권,서초구,25,11,0.05,0.013,0.3,0.003
20200626,동남권,송파구,21,14,0.043,0.013,0.4,0.002
20200626,동북권,강북구,26,17,0.039,0.01,0.4,0.002
20200626,동북권,광진구,20,13,0.05,0.015,0.5,0.002
20200626,동북권,노원구,21,14,0.044,0.014,0.4,0.002
20200626,동북권,도봉구,30,16,0.044,0.013,0.3,0.002
20200626,동북권,동대문구,20,12,0.041,0.015,0.3,0.002
20200626,동북권,성동구,21,15,0.037,0.016,0.4,0.003
20200626,동북권,성북구,25,15,0.038,0.02,0.6,0.002
20200626,동북권,중랑구,23,15,0.035,0.019,0.4,0.002
20200626,서남권,강서구,21,15,0.042,0.012,0.3,0.003
20200626,서남권,관악구,22,13,0.042,0.014,0.4,0.003
20200626,서남권,구로구,15,11,0.047,0.009,0.2,0.002
20200626,서남권,금천구,21,15,0.035,0.014,0.4,0.003
20200626,서남권,동작구,23,13,0.035,0.011,0.3,0.002
20200626,서남권,양천구,20,12,0.039,0.013,0.4,0.003
20200626,서남권,영등포구,20,12,0.039,0.015,0.4,0.002
20200626,서북권,마포구,20,14,0.038,0.016,0.4,0.002
20200626,서북권,서대문구,21,13,0.042,0.014,0.5,0.002
20200626,서북권,은평구,25,16,0.046,0.011,0.3,0.003
20200627,도심권,용산구,27,17,0.035,0.018,0.4,0.002
20200627,도심권,종로구,25,17,0.046,0.02,0.4,0.004
20200627,도심권,중구,23,17,0.044,0.017,0.4,0.004
20200627,동남권,강남구,24,18,0.045,0.022,0.4,0.003
20200627,동남권,강동구,26,18,0.041,0.018,0.4,0.003
20200627,동남권,서초구,31,14,0.05,0.021,0.3,0.004
20200627,동남권,송파구,28,18,0.047,0.022,0.4,0.004
20200627,동북권,강북구,28,17,0.039,0.01,0.4,0.003
20200627,동북권,광진구,26,17,0.052,0.021,0.5,0.003
20200627,동북권,노원구,23,15,0.049,0.015,0.4,0.003
20200627,동북권,도봉구,33,20,0.046,0.017,0.3,0.003
20200627,동북권,동대문구,25,15,0.042,0.02,0.3,0.003
20200627,동북권,성동구,25,18,0.042,0.019,0.4,0.004
20200627,동북권,성북구,30,16,0.04,0.022,0.6,0.003
20200627,동북권,중랑구,28,17,0.04,0.02,0.4,0.003
20200627,서남권,강서구,23,15,0.039,0.017,0.4,0.005
20200627,서남권,관악구,25,15,0.041,0.021,0.5,0.004
20200627,서남권,구로구,17,13,0.045,0.014,0.2,0.003
20200627,서남권,금천구,23,16,0.034,0.019,0.4,0.004
20200627,서남권,동작구,27,16,0.037,0.017,0.4,0.003
20200627,서남권,양천구,24,15,0.039,0.019,0.4,0.004
20200627,서남권,영등포구,23,15,0.039,0.021,0.4,0.004
20200627,서북권,마포구,23,15,0.037,0.024,0.4,0.004
20200627,서북권,서대문구,20,13,0.042,0.016,0.5,0.003
20200627,서북권,은평구,24,15,0.045,0.012,0.2,0.004
20200628,도심권,용산구,30,20,0.038,0.01,0.4,0.002
20200628,도심권,종로구,30,19,0.051,0.007,0.4,0.004
20200628,도심권,중구,27,21,0.045,0.008,0.4,0.003
20200628,동남권,강남구,27,21,0.051,0.011,0.4,0.002
20200628,동남권,강동구,30,21,0.041,0.011,0.4,0.003
20200628,동남권,서초구,33,15,0.053,0.012,0.3,0.003
20200628,동남권,송파구,32,21,0.051,0.012,0.4,0.002
20200628,동북권,강북구,33,21,0.037,0.005,0.4,0.002
20200628,동북권,광진구,30,20,0.055,0.012,0.5,0.002
20200628,동북권,노원구,27,18,0.046,0.007,0.4,0.002
20200628,동북권,도봉구,36,23,0.045,0.011,0.3,0.002
20200628,동북권,동대문구,29,19,0.046,0.008,0.3,0.003
20200628,동북권,성동구,29,22,0.046,0.01,0.4,0.003
20200628,동북권,성북구,30,20,0.041,0.013,0.5,0.003
20200628,동북권,중랑구,31,20,0.041,0.01,0.4,0.002
20200628,서남권,강서구,26,18,0.04,0.008,0.3,0.004
20200628,서남권,관악구,29,18,0.045,0.011,0.4,0.002
20200628,서남권,구로구,21,14,0.049,0.007,0.1,0.002
20200628,서남권,금천구,27,19,0.035,0.011,0.4,0.003
20200628,서남권,동작구,33,19,0.038,0.01,0.3,0.002
20200628,서남권,양천구,29,20,0.041,0.01,0.4,0.003
20200628,서남권,영등포구,28,18,0.043,0.012,0.4,0.002
20200628,서북권,마포구,27,19,0.038,0.013,0.4,0.003
20200628,서북권,서대문구,23,15,0.045,0.006,0.4,0.004
20200628,서북권,은평구,28,19,0.048,0.005,0.2,0.004
20200629,도심권,용산구,35,24,0.029,0.016,0.5,0.002
20200629,도심권,종로구,35,24,0.034,0.022,0.5,0.004
20200629,도심권,중구,36,28,0.026,0.029,0.6,0.003
20200629,동남권,강남구,33,26,0.031,0.024,0.5,0.002
20200629,동남권,강동구,35,26,0.028,0.017,0.4,0.003
20200629,동남권,서초구,40,20,0.038,0.024,0.4,0.003
20200629,동남권,송파구,34,24,0.03,0.022,0.5,0.002
20200629,동북권,강북구,41,27,0.027,0.015,0.4,0.002
20200629,동북권,광진구,34,24,0.038,0.02,0.5,0.002
20200629,동북권,노원구,33,23,0.034,0.017,0.4,0.003
20200629,동북권,도봉구,38,27,0.033,0.018,0.3,0.002
20200629,동북권,동대문구,34,23,0.031,0.022,0.4,0.003
20200629,동북권,성동구,34,26,0.032,0.017,0.4,0.003
20200629,동북권,성북구,38,24,0.027,0.027,0.6,0.002
20200629,동북권,중랑구,38,25,0.029,0.02,0.5,0.002
20200629,서남권,강서구,34,25,0.033,0.021,0.5,0.003
20200629,서남권,관악구,37,25,0.028,0.027,0.5,0.003
20200629,서남권,구로구,27,22,0.035,0.017,0.2,0.002
20200629,서남권,금천구,34,25,0.027,0.018,0.5,0.003
20200629,서남권,동작구,39,24,0.028,0.02,0.4,0.002
20200629,서남권,양천구,36,27,0.032,0.022,0.5,0.003
20200629,서남권,영등포구,37,26,0.03,0.026,0.5,0.002
20200629,서북권,마포구,34,26,0.03,0.024,0.5,0.003
20200629,서북권,서대문구,27,20,0.033,0.018,0.5,0.002
20200629,서북권,은평구,33,24,0.034,0.015,0.3,0.003
20200630,도심권,용산구,9,5,0.034,0.008,0.3,0.002
20200630,도심권,종로구,9,5,0.042,0.008,0.3,0.003
20200630,도심권,중구,7,5,0.039,0.009,0.3,0.002
20200630,동남권,강남구,8,6,0.037,0.013,0.3,0.002
20200630,동남권,강동구,9,5,0.033,0.011,0.3,0.003
20200630,동남권,서초구,8,4,0.043,0.013,0.2,0.003
20200630,동남권,송파구,10,5,0.036,0.013,0.3,0.002
20200630,동북권,강북구,9,4,0.038,0.004,0.3,0.002
20200630,동북권,광진구,9,3,0.045,0.012,0.3,0.002
20200630,동북권,노원구,6,4,0.044,0.006,0.3,0.002
20200630,동북권,도봉구,10,3,0.043,0.011,0.2,0.002
20200630,동북권,동대문구,9,3,0.036,0.012,0.3,0.002
20200630,동북권,성동구,10,6,0.035,0.01,0.3,0.003
20200630,동북권,성북구,11,4,0.035,0.016,0.4,0.002
20200630,동북권,중랑구,10,5,0.033,0.013,0.3,0.002
20200630,서남권,강서구,7,5,0.036,0.009,0.3,0.003
20200630,서남권,관악구,10,5,0.032,0.014,0.3,0.002
20200630,서남권,구로구,5,3,0.039,0.008,0.1,0.002
20200630,서남권,금천구,9,6,0.031,0.01,0.3,0.002
20200630,서남권,동작구,11,4,0.031,0.01,0.3,0.002
20200630,서남권,양천구,10,5,0.036,0.01,0.3,0.002
20200630,서남권,영등포구,9,4,0.031,0.017,0.3,0.002
20200630,서북권,마포구,9,4,0.033,0.012,0.3,0.002
20200630,서북권,서대문구,4,3,0.041,0.007,0.3,0.001
20200630,서북권,은평구,6,4,0.044,0.005,0.1,0.002
20200701,도심권,용산구,21,11,0.021,0.018,0.4,0.002
20200701,도심권,종로구,19,11,0.029,0.02,0.4,0.003
20200701,도심권,중구,17,13,0.027,0.021,0.4,0.003
20200701,동남권,강남구,17,12,0.028,0.021,0.4,0.002
20200701,동남권,강동구,17,9,0.022,0.019,0.3,0.003
20200701,동남권,서초구,19,9,0.035,0.019,0.3,0.003
20200701,동남권,송파구,19,11,0.028,0.02,0.4,0.002
20200701,동북권,강북구,19,11,0.025,0.014,0.3,0.002
20200701,동북권,광진구,18,9,0.03,0.021,0.4,0.002
20200701,동북권,노원구,14,9,0.031,0.017,0.3,0.002
20200701,동북권,도봉구,24,10,0.026,0.02,0.2,0.002
20200701,동북권,동대문구,17,9,0.029,0.019,0.4,0.002
20200701,동북권,성동구,18,12,0.025,0.018,0.3,0.002
20200701,동북권,성북구,20,10,0.025,0.025,0.5,0.002
20200701,동북권,중랑구,18,10,0.022,0.021,0.4,0.002
20200701,서남권,강서구,21,12,0.029,0.017,0.3,0.004
20200701,서남권,관악구,21,12,0.029,0.019,0.4,0.003
20200701,서남권,구로구,11,10,0.033,0.014,0.2,0.002
20200701,서남권,금천구,21,14,0.023,0.018,0.4,0.003
20200701,서남권,동작구,22,11,0.025,0.017,0.3,0.002
20200701,서남권,양천구,22,14,0.028,0.019,0.4,0.003
20200701,서남권,영등포구,20,11,0.026,0.022,0.4,0.002
20200701,서북권,마포구,20,11,0.025,0.022,0.4,0.003
20200701,서북권,서대문구,14,10,0.028,0.016,0.4,0.002
20200701,서북권,은평구,19,11,0.029,0.014,0.2,0.003
20200702,도심권,용산구,50,35,0.046,0.017,0.5,0.002
20200702,도심권,종로구,51,34,0.059,0.02,0.6,0.004
20200702,도심권,중구,50,40,0.052,0.022,0.6,0.003
20200702,동남권,강남구,43,34,0.049,0.022,0.5,0.003
20200702,동남권,강동구,41,30,0.037,0.02,0.4,0.003
20200702,동남권,서초구,58,32,0.061,0.019,0.4,0.003
20200702,동남권,송파구,42,32,0.047,0.022,0.5,0.003
20200702,동북권,강북구,53,34,0.048,0.015,0.5,0.002
20200702,동북권,광진구,39,27,0.052,0.02,0.5,0.002
